participantId,trialId,trialOrder,responseId,status,percentComplete,description,instruction,responsePrompt,answer,correctAnswer,responseMin,responseMax,startTime,endTime,duration,configHash
"6e8e5a42-afc7-4c85-90ea-abe673e557e0","Covid-Vis-Q1","13","voq8","completed","100.00","Content: Visualization Only","Please answer the following question about the plot:","Is the all-set intersection (intersection having all the sets) present? ","1","undefined","undefined","undefined","2024-07-31T00:57:41.736Z","2024-07-31T00:59:28.956Z","107220","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"6e8e5a42-afc7-4c85-90ea-abe673e557e0","Covid-Vis-Q2","14","voq1","completed","100.00","Content: Visualization Only","Rate the content:","How confident are you in your answers?","5","undefined","undefined","undefined","2024-07-31T00:59:28.989Z","2024-07-31T00:59:56.213Z","27224","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"6e8e5a42-afc7-4c85-90ea-abe673e557e0","Covid-Vis-Q2","14","voq2","completed","100.00","Content: Visualization Only","Rate the content:","How well did you understand the information presented?","5","undefined","undefined","undefined","2024-07-31T00:59:28.989Z","2024-07-31T00:59:56.213Z","27224","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"6e8e5a42-afc7-4c85-90ea-abe673e557e0","Covid-Vis-Q2","14","voq3","completed","100.00","Content: Visualization Only","Rate the content:","How effective was the plot at conveying information?","5","undefined","undefined","undefined","2024-07-31T00:59:28.989Z","2024-07-31T00:59:56.213Z","27224","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"6e8e5a42-afc7-4c85-90ea-abe673e557e0","Covid-Vis-Q3","15","voq1","completed","100.00","Content: Visualization Only","Please answer the following question about the chart:","What are your insights and take-aways from this plot for this data?","to answer the question ' how many sets' a number wouldve been helpful.","undefined","undefined","undefined","2024-07-31T00:59:56.225Z","2024-07-31T01:00:32.371Z","36146","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"6e8e5a42-afc7-4c85-90ea-abe673e557e0","Post Study Survey","16","q1","completed","100.00","undefined","undefined","Which presentation modality did you find most effective?","Text and Visualization Combined","undefined","undefined","undefined","2024-07-31T01:00:32.490Z","2024-07-31T01:03:14.749Z","162259","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"6e8e5a42-afc7-4c85-90ea-abe673e557e0","Post Study Survey","16","q2","completed","100.00","undefined","undefined","Which condition did you find the least effective?","Just Text Description","undefined","undefined","undefined","2024-07-31T01:00:32.490Z","2024-07-31T01:03:14.749Z","162259","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"6e8e5a42-afc7-4c85-90ea-abe673e557e0","Post Study Survey","16","q3","completed","100.00","undefined","undefined","If you were to receive information in the future, which format would you prefer?","Text and Visualization Combined","undefined","undefined","undefined","2024-07-31T01:00:32.490Z","2024-07-31T01:03:14.749Z","162259","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"6e8e5a42-afc7-4c85-90ea-abe673e557e0","Post Study Survey","16","q4","completed","100.00","undefined","undefined","Did you find UpSet plots easy to read?","5","undefined","undefined","undefined","2024-07-31T01:00:32.490Z","2024-07-31T01:03:14.749Z","162259","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"6e8e5a42-afc7-4c85-90ea-abe673e557e0","Post Study Survey","16","q5","completed","100.00","undefined","undefined","Did you find the text descriptions easy to read?","2","undefined","undefined","undefined","2024-07-31T01:00:32.490Z","2024-07-31T01:03:14.749Z","162259","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"6e8e5a42-afc7-4c85-90ea-abe673e557e0","Post Study Survey","16","q6","completed","100.00","undefined","undefined","Did you find the text description too short or too long?","5","undefined","undefined","undefined","2024-07-31T01:00:32.490Z","2024-07-31T01:03:14.749Z","162259","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"6e8e5a42-afc7-4c85-90ea-abe673e557e0","Post Study Survey","16","q7","completed","100.00","undefined","undefined","Please comment on the text descriptions. Did you miss anything in the text description? If yes, do you have suggestions for what should be included?","The text descriptions could've just been headings and bullet points. Such as: 'Number of Sets: 4' new line ... 'Largest Set: Africa' ... ","undefined","undefined","undefined","2024-07-31T01:00:32.490Z","2024-07-31T01:03:14.749Z","162259","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"6e8e5a42-afc7-4c85-90ea-abe673e557e0","Post Study Survey","16","q8","completed","100.00","undefined","undefined","How experienced are you with Data Visualization?","3","undefined","undefined","undefined","2024-07-31T01:00:32.490Z","2024-07-31T01:03:14.749Z","162259","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"6e8e5a42-afc7-4c85-90ea-abe673e557e0","Post Study Survey","16","q9","completed","100.00","undefined","undefined","Do you have any other comments?","N/A","undefined","undefined","undefined","2024-07-31T01:00:32.490Z","2024-07-31T01:03:14.749Z","162259","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"af7656bb-343e-4cf9-b413-cc917c0dc52b","Consent","1","id","in progress","11.76","undefined","undefined","Your Prolific ID","Jack","undefined","undefined","undefined","2024-07-30T16:47:35.387Z","2024-07-30T16:48:17.467Z","42080","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"af7656bb-343e-4cf9-b413-cc917c0dc52b","Consent","1","consent","in progress","11.76","undefined","undefined","Do you consent to the study and wish to continue?","yes","undefined","undefined","undefined","2024-07-30T16:47:35.387Z","2024-07-30T16:48:17.467Z","42080","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"b109c320-1992-4c8a-aac7-51c597f1189c","Consent","1","id","completed","100.00","undefined","undefined","Your Prolific ID","Chang Han","undefined","undefined","undefined","2024-07-30T04:09:37.719Z","2024-07-30T04:09:46.448Z","8729","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"b109c320-1992-4c8a-aac7-51c597f1189c","Consent","1","consent","completed","100.00","undefined","undefined","Do you consent to the study and wish to continue?","yes","undefined","undefined","undefined","2024-07-30T04:09:37.719Z","2024-07-30T04:09:46.448Z","8729","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"b109c320-1992-4c8a-aac7-51c597f1189c","Training 1","3","1","completed","100.00","undefined","Please answer the following questions:","What is the largest set?","Romance","Action","undefined","undefined","2024-07-30T04:09:52.113Z","2024-07-30T04:10:40.761Z","48648","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"b109c320-1992-4c8a-aac7-51c597f1189c","Training 1","3","2","completed","100.00","undefined","Please answer the following questions:","What is the largest intersection?","Action,Adventure","Empty Intersection (no sets)","undefined","undefined","2024-07-30T04:09:52.113Z","2024-07-30T04:10:40.761Z","48648","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"b109c320-1992-4c8a-aac7-51c597f1189c","Training 1","3","3","completed","100.00","undefined","Please answer the following questions:","How many sets make up the largest intersection?","Low set","It is the empty intersection (no sets)","undefined","undefined","2024-07-30T04:09:52.113Z","2024-07-30T04:10:40.761Z","48648","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"b109c320-1992-4c8a-aac7-51c597f1189c","Training 2","4","1","completed","100.00","undefined","Please answer the following questions:","What is the largest set?","Adventure","Adventure","undefined","undefined","2024-07-30T04:10:40.771Z","2024-07-30T04:11:14.344Z","33573","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"b109c320-1992-4c8a-aac7-51c597f1189c","Training 2","4","2","completed","100.00","undefined","Please answer the following questions:","What is the largest intersection?","Fantasy,Adventure","Adventure","undefined","undefined","2024-07-30T04:10:40.771Z","2024-07-30T04:11:14.344Z","33573","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"b109c320-1992-4c8a-aac7-51c597f1189c","Training 2","4","3","completed","100.00","undefined","Please answer the following questions:","How many sets make up the largest intersection?","Low set","It is only of a single set.","undefined","undefined","2024-07-30T04:10:40.771Z","2024-07-30T04:11:14.344Z","33573","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"b109c320-1992-4c8a-aac7-51c597f1189c","Training 3","5","1","completed","100.00","undefined","Please answer the following questions:","What is the largest set?","Drama","Drama","undefined","undefined","2024-07-30T04:11:14.355Z","2024-07-30T04:11:37.404Z","23049","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"b109c320-1992-4c8a-aac7-51c597f1189c","Training 3","5","2","completed","100.00","undefined","Please answer the following questions:","What is the largest intersection?","Comedy,Drama","Drama","undefined","undefined","2024-07-30T04:11:14.355Z","2024-07-30T04:11:37.404Z","23049","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"b109c320-1992-4c8a-aac7-51c597f1189c","Training 3","5","3","completed","100.00","undefined","Please answer the following questions:","How many sets make up the largest intersection?","Low set","It is only of a single set.","undefined","undefined","2024-07-30T04:11:14.355Z","2024-07-30T04:11:37.404Z","23049","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"b109c320-1992-4c8a-aac7-51c597f1189c","Tennis-Vis-Q1","7","voq1","completed","100.00","Content: Visualization Only","Please answer the following question about the plot:","How many sets are shown in the upset plot?","4","undefined","0","100","2024-07-30T04:11:40.704Z","2024-07-30T04:13:26.132Z","105428","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"b109c320-1992-4c8a-aac7-51c597f1189c","Tennis-Vis-Q1","7","voq2","completed","100.00","Content: Visualization Only","Please answer the following question about the plot:","What is the largest set?","French Open","undefined","undefined","undefined","2024-07-30T04:11:40.704Z","2024-07-30T04:13:26.132Z","105428","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"b109c320-1992-4c8a-aac7-51c597f1189c","Tennis-Vis-Q1","7","voq3","completed","100.00","Content: Visualization Only","Please answer the following question about the plot:","What is the largest intersection?","Australian,US Open,Wimbledon","undefined","undefined","undefined","2024-07-30T04:11:40.704Z","2024-07-30T04:13:26.132Z","105428","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"b109c320-1992-4c8a-aac7-51c597f1189c","Tennis-Vis-Q1","7","voq4","completed","100.00","Content: Visualization Only","Please answer the following question about the plot:","How large is the largest intersection?","10","undefined","0","1000000000","2024-07-30T04:11:40.704Z","2024-07-30T04:13:26.132Z","105428","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"b109c320-1992-4c8a-aac7-51c597f1189c","Tennis-Vis-Q1","7","voq5","completed","100.00","Content: Visualization Only","Please answer the following question about the plot:","How many sets make up the largest intersection?","Low set","undefined","undefined","undefined","2024-07-30T04:11:40.704Z","2024-07-30T04:13:26.132Z","105428","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"b109c320-1992-4c8a-aac7-51c597f1189c","Tennis-Vis-Q1","7","voq6","completed","100.00","Content: Visualization Only","Please answer the following question about the plot:","How similar are the set sizes?","Diverging a bit","undefined","undefined","undefined","2024-07-30T04:11:40.704Z","2024-07-30T04:13:26.132Z","105428","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"b109c320-1992-4c8a-aac7-51c597f1189c","Tennis-Vis-Q1","7","voq7","completed","100.00","Content: Visualization Only","Please answer the following question about the plot:","Is the largest set present in the largest intersection?","2","undefined","undefined","undefined","2024-07-30T04:11:40.704Z","2024-07-30T04:13:26.132Z","105428","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"b109c320-1992-4c8a-aac7-51c597f1189c","Tennis-Vis-Q1","7","voq8","completed","100.00","Content: Visualization Only","Please answer the following question about the plot:","Is the all-set intersection (intersection having all the sets) present? ","1","undefined","undefined","undefined","2024-07-30T04:11:40.704Z","2024-07-30T04:13:26.132Z","105428","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"b109c320-1992-4c8a-aac7-51c597f1189c","Tennis-Vis-Q2","8","voq1","completed","100.00","Content: Visualization Only","Rate the content:","How confident are you in your answers?","5","undefined","undefined","undefined","2024-07-30T04:13:26.146Z","2024-07-30T04:13:39.863Z","13717","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"b109c320-1992-4c8a-aac7-51c597f1189c","Tennis-Vis-Q2","8","voq2","completed","100.00","Content: Visualization Only","Rate the content:","How well did you understand the information presented?","5","undefined","undefined","undefined","2024-07-30T04:13:26.146Z","2024-07-30T04:13:39.863Z","13717","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"b109c320-1992-4c8a-aac7-51c597f1189c","Tennis-Vis-Q2","8","voq3","completed","100.00","Content: Visualization Only","Rate the content:","How effective was the plot at conveying information?","5","undefined","undefined","undefined","2024-07-30T04:13:26.146Z","2024-07-30T04:13:39.863Z","13717","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"b109c320-1992-4c8a-aac7-51c597f1189c","Tennis-Vis-Q3","9","voq1","completed","100.00","Content: Visualization Only","Please answer the following question about the chart:","What are your insights and take-aways from this plot for this data?","The sets are divergent and heavily intersected","undefined","undefined","undefined","2024-07-30T04:13:39.878Z","2024-07-30T04:14:30.662Z","50784","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"b109c320-1992-4c8a-aac7-51c597f1189c","Covid-Text-Q1","10","voq1","completed","100.00","Content: Text Only","Please answer the following question about the text:","How many sets are shown in the description?","6","undefined","0","100","2024-07-30T04:14:30.679Z","2024-07-30T04:15:48.881Z","78202","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"b109c320-1992-4c8a-aac7-51c597f1189c","Covid-Text-Q1","10","voq2","completed","100.00","Content: Text Only","Please answer the following question about the text:","What is the largest set?","Fatigue","undefined","undefined","undefined","2024-07-30T04:14:30.679Z","2024-07-30T04:15:48.881Z","78202","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"b109c320-1992-4c8a-aac7-51c597f1189c","Covid-Text-Q1","10","voq3","completed","100.00","Content: Text Only","Please answer the following question about the text:","What is the largest intersection?","Anosmia,Fatigue","undefined","undefined","undefined","2024-07-30T04:14:30.679Z","2024-07-30T04:15:48.881Z","78202","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"b109c320-1992-4c8a-aac7-51c597f1189c","Covid-Text-Q1","10","voq4","completed","100.00","Content: Text Only","Please answer the following question about the text:","How large is the largest intersection?","281","undefined","0","1000000000","2024-07-30T04:14:30.679Z","2024-07-30T04:15:48.881Z","78202","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"b109c320-1992-4c8a-aac7-51c597f1189c","Covid-Text-Q1","10","voq5","completed","100.00","Content: Text Only","Please answer the following question about the text:","How many sets make up the largest intersection?","Low set","undefined","undefined","undefined","2024-07-30T04:14:30.679Z","2024-07-30T04:15:48.881Z","78202","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"b109c320-1992-4c8a-aac7-51c597f1189c","Covid-Text-Q1","10","voq6","completed","100.00","Content: Text Only","Please answer the following question about the text:","How similar are the set sizes?","Diverging a lot","undefined","undefined","undefined","2024-07-30T04:14:30.679Z","2024-07-30T04:15:48.881Z","78202","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"b109c320-1992-4c8a-aac7-51c597f1189c","Covid-Text-Q1","10","voq7","completed","100.00","Content: Text Only","Please answer the following question about the text:","Is the largest set present in the largest intersection?","1","undefined","undefined","undefined","2024-07-30T04:14:30.679Z","2024-07-30T04:15:48.881Z","78202","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"b109c320-1992-4c8a-aac7-51c597f1189c","Covid-Text-Q1","10","voq8","completed","100.00","Content: Text Only","Please answer the following question about the text:","Is the all-set intersection (intersection having all the sets) present? ","2","undefined","undefined","undefined","2024-07-30T04:14:30.679Z","2024-07-30T04:15:48.881Z","78202","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"b109c320-1992-4c8a-aac7-51c597f1189c","Covid-Text-Q2","11","voq1","completed","100.00","Content: Text Only","Rate the content:","How confident are you in your answers?","4","undefined","undefined","undefined","2024-07-30T04:15:48.893Z","2024-07-30T04:15:57.887Z","8994","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"b109c320-1992-4c8a-aac7-51c597f1189c","Covid-Text-Q2","11","voq2","completed","100.00","Content: Text Only","Rate the content:","How well did you understand the information presented?","5","undefined","undefined","undefined","2024-07-30T04:15:48.893Z","2024-07-30T04:15:57.887Z","8994","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"b109c320-1992-4c8a-aac7-51c597f1189c","Covid-Text-Q2","11","voq3","completed","100.00","Content: Text Only","Rate the content:","How effective was the description of the data at conveying information?","4","undefined","undefined","undefined","2024-07-30T04:15:48.893Z","2024-07-30T04:15:57.887Z","8994","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"b109c320-1992-4c8a-aac7-51c597f1189c","Covid-Text-Q3","12","voq1","completed","100.00","Content: Text Only","Please answer the following question about the text:","What are your insights and take-aways from the description of this data?","The sets are highly divergent, with a lot of intersections","undefined","undefined","undefined","2024-07-30T04:15:57.895Z","2024-07-30T04:16:50.146Z","52251","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"b109c320-1992-4c8a-aac7-51c597f1189c","Organizations-Both-Q1","13","voq1","completed","100.00","Content: Text and Visual","Please answer the following questions about the content:","How many sets are there?","8","undefined","0","100","2024-07-30T04:16:50.166Z","2024-07-30T04:17:53.579Z","63413","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"b109c320-1992-4c8a-aac7-51c597f1189c","Organizations-Both-Q1","13","voq2","completed","100.00","Content: Text and Visual","Please answer the following questions about the content:","What is the largest set?","UPU","undefined","undefined","undefined","2024-07-30T04:16:50.166Z","2024-07-30T04:17:53.579Z","63413","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"b109c320-1992-4c8a-aac7-51c597f1189c","Organizations-Both-Q1","13","voq3","completed","100.00","Content: Text and Visual","Please answer the following questions about the content:","What is the largest intersection?","Interpol,UN,UNESCO,UPU,WHO","undefined","undefined","undefined","2024-07-30T04:16:50.166Z","2024-07-30T04:17:53.579Z","63413","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"b109c320-1992-4c8a-aac7-51c597f1189c","Organizations-Both-Q1","13","voq4","completed","100.00","Content: Text and Visual","Please answer the following questions about the content:","How large is the largest intersection?","18","undefined","0","1000000000","2024-07-30T04:16:50.166Z","2024-07-30T04:17:53.579Z","63413","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"b109c320-1992-4c8a-aac7-51c597f1189c","Organizations-Both-Q1","13","voq5","completed","100.00","Content: Text and Visual","Please answer the following questions about the content:","How many sets make up the largest intersection?","Medium / High order set","undefined","undefined","undefined","2024-07-30T04:16:50.166Z","2024-07-30T04:17:53.579Z","63413","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"b109c320-1992-4c8a-aac7-51c597f1189c","Organizations-Both-Q1","13","voq6","completed","100.00","Content: Text and Visual","Please answer the following questions about the content:","How similar are the set sizes?","Diverging a lot","undefined","undefined","undefined","2024-07-30T04:16:50.166Z","2024-07-30T04:17:53.579Z","63413","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"b109c320-1992-4c8a-aac7-51c597f1189c","Organizations-Both-Q1","13","voq7","completed","100.00","Content: Text and Visual","Please answer the following questions about the content:","Is the largest set present in the largest intersection?","1","undefined","undefined","undefined","2024-07-30T04:16:50.166Z","2024-07-30T04:17:53.579Z","63413","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"b109c320-1992-4c8a-aac7-51c597f1189c","Organizations-Both-Q1","13","voq8","completed","100.00","Content: Text and Visual","Please answer the following questions about the content:","Is the all-set intersection (intersection having all the sets) present? ","2","undefined","undefined","undefined","2024-07-30T04:16:50.166Z","2024-07-30T04:17:53.579Z","63413","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"b109c320-1992-4c8a-aac7-51c597f1189c","Organizations-Both-Q2","14","voq1","completed","100.00","Content: Text and Visual","Rate the content:","How confident are you in your answers?","5","undefined","undefined","undefined","2024-07-30T04:17:53.592Z","2024-07-30T04:17:59.886Z","6294","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"b109c320-1992-4c8a-aac7-51c597f1189c","Organizations-Both-Q2","14","voq2","completed","100.00","Content: Text and Visual","Rate the content:","How well did you understand the information presented?","5","undefined","undefined","undefined","2024-07-30T04:17:53.592Z","2024-07-30T04:17:59.886Z","6294","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"b109c320-1992-4c8a-aac7-51c597f1189c","Organizations-Both-Q2","14","voq3","completed","100.00","Content: Text and Visual","Rate the content:","How effective was the content at conveying information?","5","undefined","undefined","undefined","2024-07-30T04:17:53.592Z","2024-07-30T04:17:59.886Z","6294","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"b109c320-1992-4c8a-aac7-51c597f1189c","Organizations-Both-Q3","15","voq1","completed","100.00","Content: Text and Visual","Please answer the following question about the content:","What are your insights and take-aways from the plot and the description for this data?","The set sizes are highly divergent, plus there is a huge intersection.","undefined","undefined","undefined","2024-07-30T04:17:59.895Z","2024-07-30T04:18:46.142Z","46247","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"b109c320-1992-4c8a-aac7-51c597f1189c","Post Study Survey","16","q1","completed","100.00","undefined","undefined","Which presentation modality did you find most effective?","Text and Visualization Combined","undefined","undefined","undefined","2024-07-30T04:18:46.180Z","2024-07-30T04:20:09.772Z","83592","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"b109c320-1992-4c8a-aac7-51c597f1189c","Post Study Survey","16","q2","completed","100.00","undefined","undefined","Which condition did you find the least effective?","Just Text Description","undefined","undefined","undefined","2024-07-30T04:18:46.180Z","2024-07-30T04:20:09.772Z","83592","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"b109c320-1992-4c8a-aac7-51c597f1189c","Post Study Survey","16","q3","completed","100.00","undefined","undefined","If you were to receive information in the future, which format would you prefer?","Text and Visualization Combined","undefined","undefined","undefined","2024-07-30T04:18:46.180Z","2024-07-30T04:20:09.772Z","83592","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"b109c320-1992-4c8a-aac7-51c597f1189c","Post Study Survey","16","q4","completed","100.00","undefined","undefined","Did you find UpSet plots easy to read?","5","undefined","undefined","undefined","2024-07-30T04:18:46.180Z","2024-07-30T04:20:09.772Z","83592","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"b109c320-1992-4c8a-aac7-51c597f1189c","Post Study Survey","16","q5","completed","100.00","undefined","undefined","Did you find the text descriptions easy to read?","4","undefined","undefined","undefined","2024-07-30T04:18:46.180Z","2024-07-30T04:20:09.772Z","83592","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"b109c320-1992-4c8a-aac7-51c597f1189c","Post Study Survey","16","q6","completed","100.00","undefined","undefined","Did you find the text description too short or too long?","4","undefined","undefined","undefined","2024-07-30T04:18:46.180Z","2024-07-30T04:20:09.772Z","83592","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"b109c320-1992-4c8a-aac7-51c597f1189c","Post Study Survey","16","q7","completed","100.00","undefined","undefined","Please comment on the text descriptions. Did you miss anything in the text description? If yes, do you have suggestions for what should be included?","I think I would have done the tasks more easily if the text descriptions were organized in tables/bullet points.","undefined","undefined","undefined","2024-07-30T04:18:46.180Z","2024-07-30T04:20:09.772Z","83592","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"b109c320-1992-4c8a-aac7-51c597f1189c","Post Study Survey","16","q8","completed","100.00","undefined","undefined","How experienced are you with Data Visualization?","5","undefined","undefined","undefined","2024-07-30T04:18:46.180Z","2024-07-30T04:20:09.772Z","83592","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"b109c320-1992-4c8a-aac7-51c597f1189c","Post Study Survey","16","q9","completed","100.00","undefined","undefined","Do you have any other comments?","","undefined","undefined","undefined","2024-07-30T04:18:46.180Z","2024-07-30T04:20:09.772Z","83592","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"d49479b0-8604-48d3-a3f8-ddc3d6159393","Consent","1","id","completed","100.00","undefined","undefined","Your Prolific ID","Shadmaan Hye","undefined","undefined","undefined","2024-07-30T19:24:25.454Z","2024-07-30T19:27:45.114Z","199660","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"d49479b0-8604-48d3-a3f8-ddc3d6159393","Consent","1","consent","completed","100.00","undefined","undefined","Do you consent to the study and wish to continue?","yes","undefined","undefined","undefined","2024-07-30T19:24:25.454Z","2024-07-30T19:27:45.114Z","199660","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"d49479b0-8604-48d3-a3f8-ddc3d6159393","Training 1","3","1","completed","100.00","undefined","Please answer the following questions:","What is the largest set?","Romance","Action","undefined","undefined","2024-07-30T19:33:46.406Z","2024-07-30T19:36:40.257Z","173851","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"d49479b0-8604-48d3-a3f8-ddc3d6159393","Training 1","3","2","completed","100.00","undefined","Please answer the following questions:","What is the largest intersection?","Empty Intersection","Empty Intersection (no sets)","undefined","undefined","2024-07-30T19:33:46.406Z","2024-07-30T19:36:40.257Z","173851","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"d49479b0-8604-48d3-a3f8-ddc3d6159393","Training 1","3","3","completed","100.00","undefined","Please answer the following questions:","How many sets make up the largest intersection?","No set","It is the empty intersection (no sets)","undefined","undefined","2024-07-30T19:33:46.406Z","2024-07-30T19:36:40.257Z","173851","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"d49479b0-8604-48d3-a3f8-ddc3d6159393","Training 2","4","1","completed","100.00","undefined","Please answer the following questions:","What is the largest set?","Adventure","Adventure","undefined","undefined","2024-07-30T19:36:40.282Z","2024-07-30T19:41:12.837Z","272555","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"d49479b0-8604-48d3-a3f8-ddc3d6159393","Training 2","4","2","completed","100.00","undefined","Please answer the following questions:","What is the largest intersection?","Adventure","Adventure","undefined","undefined","2024-07-30T19:36:40.282Z","2024-07-30T19:41:12.837Z","272555","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"d49479b0-8604-48d3-a3f8-ddc3d6159393","Training 2","4","3","completed","100.00","undefined","Please answer the following questions:","How many sets make up the largest intersection?","Independent set","It is only of a single set.","undefined","undefined","2024-07-30T19:36:40.282Z","2024-07-30T19:41:12.837Z","272555","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
