participantId,trialId,trialOrder,responseId,status,percentComplete,description,responsePrompt,answer,correctAnswer,isCorrectlyAnswered,responseMin,responseMax,startTime,endTime,duration,cleaned_times,dataset
66469f5d40d395a527be84c8,Post Study Survey,16,q5,completed,100.0,undefined,Did you find the text descriptions easy to read?,4,undefined,undefined,undefined,undefined,2024-08-27T20:39:37.886Z,2024-08-27T20:41:23.395Z,105509,105509,Undefined
66469f5d40d395a527be84c8,Post Study Survey,16,q6,completed,100.0,undefined,Did you find the text description too short or too long?,3,undefined,undefined,undefined,undefined,2024-08-27T20:39:37.886Z,2024-08-27T20:41:23.395Z,105509,105509,Undefined
66469f5d40d395a527be84c8,Post Study Survey,16,q7,completed,100.0,undefined,"Please comment on the text descriptions. Did you miss anything in the text description? If yes, do you have suggestions for what should be included?",I had a great experience with this study. It is something new. ,undefined,undefined,undefined,undefined,2024-08-27T20:39:37.886Z,2024-08-27T20:41:23.395Z,105509,105509,Undefined
66469f5d40d395a527be84c8,Post Study Survey,16,q8,completed,100.0,undefined,How experienced are you with Data Visualization?,3,undefined,undefined,undefined,undefined,2024-08-27T20:39:37.886Z,2024-08-27T20:41:23.395Z,105509,105509,Undefined
66469f5d40d395a527be84c8,Post Study Survey,16,q9,completed,100.0,undefined,Do you have any other comments?,Thank you for the study opportunity.,undefined,undefined,undefined,undefined,2024-08-27T20:39:37.886Z,2024-08-27T20:41:23.395Z,105509,105509,Undefined
6655a626a0a93488c8fb143b,Post Study Survey,16,q1,completed,100.0,undefined,Which presentation modality did you find most effective?,Text and Visualization Combined,undefined,undefined,undefined,undefined,2024-08-27T20:03:58.115Z,2024-08-27T20:04:45.914Z,47799,47799,Undefined
6655a626a0a93488c8fb143b,Post Study Survey,16,q2,completed,100.0,undefined,Which condition did you find the least effective?,Just Text Description,undefined,undefined,undefined,undefined,2024-08-27T20:03:58.115Z,2024-08-27T20:04:45.914Z,47799,47799,Undefined
6655a626a0a93488c8fb143b,Post Study Survey,16,q3,completed,100.0,undefined,"If you were to receive information in the future, which format would you prefer?",Text and Visualization Combined,undefined,undefined,undefined,undefined,2024-08-27T20:03:58.115Z,2024-08-27T20:04:45.914Z,47799,47799,Undefined
6655a626a0a93488c8fb143b,Post Study Survey,16,q4,completed,100.0,undefined,Did you find UpSet plots easy to read?,4,undefined,undefined,undefined,undefined,2024-08-27T20:03:58.115Z,2024-08-27T20:04:45.914Z,47799,47799,Undefined
6655a626a0a93488c8fb143b,Post Study Survey,16,q5,completed,100.0,undefined,Did you find the text descriptions easy to read?,3,undefined,undefined,undefined,undefined,2024-08-27T20:03:58.115Z,2024-08-27T20:04:45.914Z,47799,47799,Undefined
6655a626a0a93488c8fb143b,Post Study Survey,16,q6,completed,100.0,undefined,Did you find the text description too short or too long?,4,undefined,undefined,undefined,undefined,2024-08-27T20:03:58.115Z,2024-08-27T20:04:45.914Z,47799,47799,Undefined
6655a626a0a93488c8fb143b,Post Study Survey,16,q7,completed,100.0,undefined,"Please comment on the text descriptions. Did you miss anything in the text description? If yes, do you have suggestions for what should be included?",they were just a lot more difficult to interpret,undefined,undefined,undefined,undefined,2024-08-27T20:03:58.115Z,2024-08-27T20:04:45.914Z,47799,47799,Undefined
6655a626a0a93488c8fb143b,Post Study Survey,16,q8,completed,100.0,undefined,How experienced are you with Data Visualization?,2,undefined,undefined,undefined,undefined,2024-08-27T20:03:58.115Z,2024-08-27T20:04:45.914Z,47799,47799,Undefined
6655a626a0a93488c8fb143b,Post Study Survey,16,q9,completed,100.0,undefined,Do you have any other comments?,none,undefined,undefined,undefined,undefined,2024-08-27T20:03:58.115Z,2024-08-27T20:04:45.914Z,47799,47799,Undefined
6658bba67f3c13a15a86d803,Post Study Survey,16,q1,completed,100.0,undefined,Which presentation modality did you find most effective?,Text and Visualization Combined,undefined,undefined,undefined,undefined,2024-08-28T20:38:49.422Z,2024-08-28T20:39:27.981Z,38559,38559,Undefined
6658bba67f3c13a15a86d803,Post Study Survey,16,q2,completed,100.0,undefined,Which condition did you find the least effective?,Just Text Description,undefined,undefined,undefined,undefined,2024-08-28T20:38:49.422Z,2024-08-28T20:39:27.981Z,38559,38559,Undefined
6658bba67f3c13a15a86d803,Post Study Survey,16,q3,completed,100.0,undefined,"If you were to receive information in the future, which format would you prefer?",Text and Visualization Combined,undefined,undefined,undefined,undefined,2024-08-28T20:38:49.422Z,2024-08-28T20:39:27.981Z,38559,38559,Undefined
6658bba67f3c13a15a86d803,Post Study Survey,16,q4,completed,100.0,undefined,Did you find UpSet plots easy to read?,5,undefined,undefined,undefined,undefined,2024-08-28T20:38:49.422Z,2024-08-28T20:39:27.981Z,38559,38559,Undefined
6658bba67f3c13a15a86d803,Post Study Survey,16,q5,completed,100.0,undefined,Did you find the text descriptions easy to read?,5,undefined,undefined,undefined,undefined,2024-08-28T20:38:49.422Z,2024-08-28T20:39:27.981Z,38559,38559,Undefined
6658bba67f3c13a15a86d803,Post Study Survey,16,q6,completed,100.0,undefined,Did you find the text description too short or too long?,3,undefined,undefined,undefined,undefined,2024-08-28T20:38:49.422Z,2024-08-28T20:39:27.981Z,38559,38559,Undefined
6658bba67f3c13a15a86d803,Post Study Survey,16,q7,completed,100.0,undefined,"Please comment on the text descriptions. Did you miss anything in the text description? If yes, do you have suggestions for what should be included?",No,undefined,undefined,undefined,undefined,2024-08-28T20:38:49.422Z,2024-08-28T20:39:27.981Z,38559,38559,Undefined
6658bba67f3c13a15a86d803,Post Study Survey,16,q8,completed,100.0,undefined,How experienced are you with Data Visualization?,3,undefined,undefined,undefined,undefined,2024-08-28T20:38:49.422Z,2024-08-28T20:39:27.981Z,38559,38559,Undefined
6658bba67f3c13a15a86d803,Post Study Survey,16,q9,completed,100.0,undefined,Do you have any other comments?,I'm not great at interpreting data but I can read it... if that makes sense.,undefined,undefined,undefined,undefined,2024-08-28T20:38:49.422Z,2024-08-28T20:39:27.981Z,38559,38559,Undefined
6658cf093c3b7a255aeae9eb,Post Study Survey,16,q1,completed,100.0,undefined,Which presentation modality did you find most effective?,Text and Visualization Combined,undefined,undefined,undefined,undefined,2024-08-21T22:10:02.549Z,2024-08-21T22:11:40.979Z,98430,98430,Undefined
6658cf093c3b7a255aeae9eb,Post Study Survey,16,q2,completed,100.0,undefined,Which condition did you find the least effective?,Just Text Description,undefined,undefined,undefined,undefined,2024-08-21T22:10:02.549Z,2024-08-21T22:11:40.979Z,98430,98430,Undefined
6658cf093c3b7a255aeae9eb,Post Study Survey,16,q3,completed,100.0,undefined,"If you were to receive information in the future, which format would you prefer?",Text and Visualization Combined,undefined,undefined,undefined,undefined,2024-08-21T22:10:02.549Z,2024-08-21T22:11:40.979Z,98430,98430,Undefined
6658cf093c3b7a255aeae9eb,Post Study Survey,16,q4,completed,100.0,undefined,Did you find UpSet plots easy to read?,4,undefined,undefined,undefined,undefined,2024-08-21T22:10:02.549Z,2024-08-21T22:11:40.979Z,98430,98430,Undefined
6658cf093c3b7a255aeae9eb,Post Study Survey,16,q5,completed,100.0,undefined,Did you find the text descriptions easy to read?,2,undefined,undefined,undefined,undefined,2024-08-21T22:10:02.549Z,2024-08-21T22:11:40.979Z,98430,98430,Undefined
6658cf093c3b7a255aeae9eb,Post Study Survey,16,q6,completed,100.0,undefined,Did you find the text description too short or too long?,3,undefined,undefined,undefined,undefined,2024-08-21T22:10:02.549Z,2024-08-21T22:11:40.979Z,98430,98430,Undefined
6658cf093c3b7a255aeae9eb,Post Study Survey,16,q7,completed,100.0,undefined,"Please comment on the text descriptions. Did you miss anything in the text description? If yes, do you have suggestions for what should be included?",I thought it was very confusing. It was hard to picture what it would look like on the visualised graph.,undefined,undefined,undefined,undefined,2024-08-21T22:10:02.549Z,2024-08-21T22:11:40.979Z,98430,98430,Undefined
6658cf093c3b7a255aeae9eb,Post Study Survey,16,q8,completed,100.0,undefined,How experienced are you with Data Visualization?,3,undefined,undefined,undefined,undefined,2024-08-21T22:10:02.549Z,2024-08-21T22:11:40.979Z,98430,98430,Undefined
6658cf093c3b7a255aeae9eb,Post Study Survey,16,q9,completed,100.0,undefined,Do you have any other comments?,,undefined,undefined,undefined,undefined,2024-08-21T22:10:02.549Z,2024-08-21T22:11:40.979Z,98430,98430,Undefined
6659e2efdb732dbd7f707a98,Post Study Survey,16,q1,completed,100.0,undefined,Which presentation modality did you find most effective?,Text and Visualization Combined,undefined,undefined,undefined,undefined,2024-08-27T21:26:00.143Z,2024-08-27T21:27:02.912Z,62769,62769,Undefined
6659e2efdb732dbd7f707a98,Post Study Survey,16,q2,completed,100.0,undefined,Which condition did you find the least effective?,Just Text Description,undefined,undefined,undefined,undefined,2024-08-27T21:26:00.143Z,2024-08-27T21:27:02.912Z,62769,62769,Undefined
6659e2efdb732dbd7f707a98,Post Study Survey,16,q3,completed,100.0,undefined,"If you were to receive information in the future, which format would you prefer?",Text and Visualization Combined,undefined,undefined,undefined,undefined,2024-08-27T21:26:00.143Z,2024-08-27T21:27:02.912Z,62769,62769,Undefined
6659e2efdb732dbd7f707a98,Post Study Survey,16,q4,completed,100.0,undefined,Did you find UpSet plots easy to read?,4,undefined,undefined,undefined,undefined,2024-08-27T21:26:00.143Z,2024-08-27T21:27:02.912Z,62769,62769,Undefined
6659e2efdb732dbd7f707a98,Post Study Survey,16,q5,completed,100.0,undefined,Did you find the text descriptions easy to read?,2,undefined,undefined,undefined,undefined,2024-08-27T21:26:00.143Z,2024-08-27T21:27:02.912Z,62769,62769,Undefined
6659e2efdb732dbd7f707a98,Post Study Survey,16,q6,completed,100.0,undefined,Did you find the text description too short or too long?,4,undefined,undefined,undefined,undefined,2024-08-27T21:26:00.143Z,2024-08-27T21:27:02.912Z,62769,62769,Undefined
6659e2efdb732dbd7f707a98,Post Study Survey,16,q7,completed,100.0,undefined,"Please comment on the text descriptions. Did you miss anything in the text description? If yes, do you have suggestions for what should be included?","Some of the text description seemed pointless, such as the information about the median.",undefined,undefined,undefined,undefined,2024-08-27T21:26:00.143Z,2024-08-27T21:27:02.912Z,62769,62769,Undefined
6659e2efdb732dbd7f707a98,Post Study Survey,16,q8,completed,100.0,undefined,How experienced are you with Data Visualization?,1,undefined,undefined,undefined,undefined,2024-08-27T21:26:00.143Z,2024-08-27T21:27:02.912Z,62769,62769,Undefined
6659e2efdb732dbd7f707a98,Post Study Survey,16,q9,completed,100.0,undefined,Do you have any other comments?,,undefined,undefined,undefined,undefined,2024-08-27T21:26:00.143Z,2024-08-27T21:27:02.912Z,62769,62769,Undefined
665c72ef8e6e166f13aee9f6,Post Study Survey,16,q1,completed,100.0,undefined,Which presentation modality did you find most effective?,Text and Visualization Combined,undefined,undefined,undefined,undefined,2024-08-21T17:01:15.153Z,2024-08-21T17:02:44.253Z,89100,89100,Undefined
665c72ef8e6e166f13aee9f6,Post Study Survey,16,q2,completed,100.0,undefined,Which condition did you find the least effective?,Just Text Description,undefined,undefined,undefined,undefined,2024-08-21T17:01:15.153Z,2024-08-21T17:02:44.253Z,89100,89100,Undefined
665c72ef8e6e166f13aee9f6,Post Study Survey,16,q3,completed,100.0,undefined,"If you were to receive information in the future, which format would you prefer?",Text and Visualization Combined,undefined,undefined,undefined,undefined,2024-08-21T17:01:15.153Z,2024-08-21T17:02:44.253Z,89100,89100,Undefined
665c72ef8e6e166f13aee9f6,Post Study Survey,16,q4,completed,100.0,undefined,Did you find UpSet plots easy to read?,2,undefined,undefined,undefined,undefined,2024-08-21T17:01:15.153Z,2024-08-21T17:02:44.253Z,89100,89100,Undefined
665c72ef8e6e166f13aee9f6,Post Study Survey,16,q5,completed,100.0,undefined,Did you find the text descriptions easy to read?,3,undefined,undefined,undefined,undefined,2024-08-21T17:01:15.153Z,2024-08-21T17:02:44.253Z,89100,89100,Undefined
665c72ef8e6e166f13aee9f6,Post Study Survey,16,q6,completed,100.0,undefined,Did you find the text description too short or too long?,3,undefined,undefined,undefined,undefined,2024-08-21T17:01:15.153Z,2024-08-21T17:02:44.253Z,89100,89100,Undefined
665c72ef8e6e166f13aee9f6,Post Study Survey,16,q7,completed,100.0,undefined,"Please comment on the text descriptions. Did you miss anything in the text description? If yes, do you have suggestions for what should be included?",less complex example,undefined,undefined,undefined,undefined,2024-08-21T17:01:15.153Z,2024-08-21T17:02:44.253Z,89100,89100,Undefined
665c72ef8e6e166f13aee9f6,Post Study Survey,16,q8,completed,100.0,undefined,How experienced are you with Data Visualization?,3,undefined,undefined,undefined,undefined,2024-08-21T17:01:15.153Z,2024-08-21T17:02:44.253Z,89100,89100,Undefined
665c72ef8e6e166f13aee9f6,Post Study Survey,16,q9,completed,100.0,undefined,Do you have any other comments?,nil,undefined,undefined,undefined,undefined,2024-08-21T17:01:15.153Z,2024-08-21T17:02:44.253Z,89100,89100,Undefined
665f9223c7db27a5d32d81ab,Post Study Survey,16,q1,completed,100.0,undefined,Which presentation modality did you find most effective?,Text and Visualization Combined,undefined,undefined,undefined,undefined,2024-08-21T22:34:55.008Z,2024-08-21T22:37:11.856Z,136848,134921,Undefined
665f9223c7db27a5d32d81ab,Post Study Survey,16,q2,completed,100.0,undefined,Which condition did you find the least effective?,Just Text Description,undefined,undefined,undefined,undefined,2024-08-21T22:34:55.008Z,2024-08-21T22:37:11.856Z,136848,134921,Undefined
665f9223c7db27a5d32d81ab,Post Study Survey,16,q3,completed,100.0,undefined,"If you were to receive information in the future, which format would you prefer?",Text and Visualization Combined,undefined,undefined,undefined,undefined,2024-08-21T22:34:55.008Z,2024-08-21T22:37:11.856Z,136848,134921,Undefined
665f9223c7db27a5d32d81ab,Post Study Survey,16,q4,completed,100.0,undefined,Did you find UpSet plots easy to read?,1,undefined,undefined,undefined,undefined,2024-08-21T22:34:55.008Z,2024-08-21T22:37:11.856Z,136848,134921,Undefined
665f9223c7db27a5d32d81ab,Post Study Survey,16,q5,completed,100.0,undefined,Did you find the text descriptions easy to read?,3,undefined,undefined,undefined,undefined,2024-08-21T22:34:55.008Z,2024-08-21T22:37:11.856Z,136848,134921,Undefined
665f9223c7db27a5d32d81ab,Post Study Survey,16,q6,completed,100.0,undefined,Did you find the text description too short or too long?,5,undefined,undefined,undefined,undefined,2024-08-21T22:34:55.008Z,2024-08-21T22:37:11.856Z,136848,134921,Undefined
665f9223c7db27a5d32d81ab,Post Study Survey,16,q7,completed,100.0,undefined,"Please comment on the text descriptions. Did you miss anything in the text description? If yes, do you have suggestions for what should be included?",I the text descriptions should be more summarized to make it easier for readers and people new to this data format,undefined,undefined,undefined,undefined,2024-08-21T22:34:55.008Z,2024-08-21T22:37:11.856Z,136848,134921,Undefined
665f9223c7db27a5d32d81ab,Post Study Survey,16,q8,completed,100.0,undefined,How experienced are you with Data Visualization?,4,undefined,undefined,undefined,undefined,2024-08-21T22:34:55.008Z,2024-08-21T22:37:11.856Z,136848,134921,Undefined
665f9223c7db27a5d32d81ab,Post Study Survey,16,q9,completed,100.0,undefined,Do you have any other comments?,I would like to learn more about this method of data visualization but thus far it does not seem intuitive .,undefined,undefined,undefined,undefined,2024-08-21T22:34:55.008Z,2024-08-21T22:37:11.856Z,136848,134921,Undefined
6664661dece3c191d9dd5ab2,Post Study Survey,16,q1,completed,100.0,undefined,Which presentation modality did you find most effective?,Text and Visualization Combined,undefined,undefined,undefined,undefined,2024-08-21T22:04:01.850Z,2024-08-21T22:05:54.878Z,113028,113028,Undefined
6664661dece3c191d9dd5ab2,Post Study Survey,16,q2,completed,100.0,undefined,Which condition did you find the least effective?,Just Text Description,undefined,undefined,undefined,undefined,2024-08-21T22:04:01.850Z,2024-08-21T22:05:54.878Z,113028,113028,Undefined
6664661dece3c191d9dd5ab2,Post Study Survey,16,q3,completed,100.0,undefined,"If you were to receive information in the future, which format would you prefer?",Text and Visualization Combined,undefined,undefined,undefined,undefined,2024-08-21T22:04:01.850Z,2024-08-21T22:05:54.878Z,113028,113028,Undefined
6664661dece3c191d9dd5ab2,Post Study Survey,16,q4,completed,100.0,undefined,Did you find UpSet plots easy to read?,4,undefined,undefined,undefined,undefined,2024-08-21T22:04:01.850Z,2024-08-21T22:05:54.878Z,113028,113028,Undefined
6664661dece3c191d9dd5ab2,Post Study Survey,16,q5,completed,100.0,undefined,Did you find the text descriptions easy to read?,3,undefined,undefined,undefined,undefined,2024-08-21T22:04:01.850Z,2024-08-21T22:05:54.878Z,113028,113028,Undefined
6664661dece3c191d9dd5ab2,Post Study Survey,16,q6,completed,100.0,undefined,Did you find the text description too short or too long?,3,undefined,undefined,undefined,undefined,2024-08-21T22:04:01.850Z,2024-08-21T22:05:54.878Z,113028,113028,Undefined
6664661dece3c191d9dd5ab2,Post Study Survey,16,q7,completed,100.0,undefined,"Please comment on the text descriptions. Did you miss anything in the text description? If yes, do you have suggestions for what should be included?",In the first example it was confusing when saying there are 18 sets but only 8 included in the plot. I didn't know what that meant ,undefined,undefined,undefined,undefined,2024-08-21T22:04:01.850Z,2024-08-21T22:05:54.878Z,113028,113028,Undefined
6664661dece3c191d9dd5ab2,Post Study Survey,16,q8,completed,100.0,undefined,How experienced are you with Data Visualization?,2,undefined,undefined,undefined,undefined,2024-08-21T22:04:01.850Z,2024-08-21T22:05:54.878Z,113028,113028,Undefined
6664661dece3c191d9dd5ab2,Post Study Survey,16,q9,completed,100.0,undefined,Do you have any other comments?,,undefined,undefined,undefined,undefined,2024-08-21T22:04:01.850Z,2024-08-21T22:05:54.878Z,113028,113028,Undefined
6668c49e07ce221e29f2bc5a,Post Study Survey,16,q1,completed,100.0,undefined,Which presentation modality did you find most effective?,Text and Visualization Combined,undefined,undefined,undefined,undefined,2024-08-21T21:58:40.614Z,2024-08-21T22:03:07.088Z,266474,266474,Undefined
6668c49e07ce221e29f2bc5a,Post Study Survey,16,q2,completed,100.0,undefined,Which condition did you find the least effective?,Just Text Description,undefined,undefined,undefined,undefined,2024-08-21T21:58:40.614Z,2024-08-21T22:03:07.088Z,266474,266474,Undefined
6668c49e07ce221e29f2bc5a,Post Study Survey,16,q3,completed,100.0,undefined,"If you were to receive information in the future, which format would you prefer?",Text and Visualization Combined,undefined,undefined,undefined,undefined,2024-08-21T21:58:40.614Z,2024-08-21T22:03:07.088Z,266474,266474,Undefined
6668c49e07ce221e29f2bc5a,Post Study Survey,16,q4,completed,100.0,undefined,Did you find UpSet plots easy to read?,5,undefined,undefined,undefined,undefined,2024-08-21T21:58:40.614Z,2024-08-21T22:03:07.088Z,266474,266474,Undefined
6668c49e07ce221e29f2bc5a,Post Study Survey,16,q5,completed,100.0,undefined,Did you find the text descriptions easy to read?,4,undefined,undefined,undefined,undefined,2024-08-21T21:58:40.614Z,2024-08-21T22:03:07.088Z,266474,266474,Undefined
6668c49e07ce221e29f2bc5a,Post Study Survey,16,q6,completed,100.0,undefined,Did you find the text description too short or too long?,3,undefined,undefined,undefined,undefined,2024-08-21T21:58:40.614Z,2024-08-21T22:03:07.088Z,266474,266474,Undefined
6668c49e07ce221e29f2bc5a,Post Study Survey,16,q7,completed,100.0,undefined,"Please comment on the text descriptions. Did you miss anything in the text description? If yes, do you have suggestions for what should be included?","The text description provides all the essential information and it is not too long. It does not include all the intersections necessary, but it contains most of the important points of the dataset.",undefined,undefined,undefined,undefined,2024-08-21T21:58:40.614Z,2024-08-21T22:03:07.088Z,266474,266474,Undefined
6668c49e07ce221e29f2bc5a,Post Study Survey,16,q8,completed,100.0,undefined,How experienced are you with Data Visualization?,5,undefined,undefined,undefined,undefined,2024-08-21T21:58:40.614Z,2024-08-21T22:03:07.088Z,266474,266474,Undefined
6668c49e07ce221e29f2bc5a,Post Study Survey,16,q9,completed,100.0,undefined,Do you have any other comments?,"Having both text description and data visualization combined works the best since the people who can read UpSet plots well will use the plot to extract information, but the people who do not understand UpSet plots as clear can use the text description to help them get information about the dataset.",undefined,undefined,undefined,undefined,2024-08-21T21:58:40.614Z,2024-08-21T22:03:07.088Z,266474,266474,Undefined
666c6ddc652f38b0355bc344,Post Study Survey,16,q1,completed,100.0,undefined,Which presentation modality did you find most effective?,Text and Visualization Combined,undefined,undefined,undefined,undefined,2024-08-21T21:44:47.259Z,2024-08-21T21:45:32.449Z,45190,45190,Undefined
666c6ddc652f38b0355bc344,Post Study Survey,16,q2,completed,100.0,undefined,Which condition did you find the least effective?,Just Text Description,undefined,undefined,undefined,undefined,2024-08-21T21:44:47.259Z,2024-08-21T21:45:32.449Z,45190,45190,Undefined
666c6ddc652f38b0355bc344,Post Study Survey,16,q3,completed,100.0,undefined,"If you were to receive information in the future, which format would you prefer?",Text and Visualization Combined,undefined,undefined,undefined,undefined,2024-08-21T21:44:47.259Z,2024-08-21T21:45:32.449Z,45190,45190,Undefined
666c6ddc652f38b0355bc344,Post Study Survey,16,q4,completed,100.0,undefined,Did you find UpSet plots easy to read?,3,undefined,undefined,undefined,undefined,2024-08-21T21:44:47.259Z,2024-08-21T21:45:32.449Z,45190,45190,Undefined
666c6ddc652f38b0355bc344,Post Study Survey,16,q5,completed,100.0,undefined,Did you find the text descriptions easy to read?,5,undefined,undefined,undefined,undefined,2024-08-21T21:44:47.259Z,2024-08-21T21:45:32.449Z,45190,45190,Undefined
666c6ddc652f38b0355bc344,Post Study Survey,16,q6,completed,100.0,undefined,Did you find the text description too short or too long?,4,undefined,undefined,undefined,undefined,2024-08-21T21:44:47.259Z,2024-08-21T21:45:32.449Z,45190,45190,Undefined
666c6ddc652f38b0355bc344,Post Study Survey,16,q7,completed,100.0,undefined,"Please comment on the text descriptions. Did you miss anything in the text description? If yes, do you have suggestions for what should be included?",a better summary at the end,undefined,undefined,undefined,undefined,2024-08-21T21:44:47.259Z,2024-08-21T21:45:32.449Z,45190,45190,Undefined
666c6ddc652f38b0355bc344,Post Study Survey,16,q8,completed,100.0,undefined,How experienced are you with Data Visualization?,4,undefined,undefined,undefined,undefined,2024-08-21T21:44:47.259Z,2024-08-21T21:45:32.449Z,45190,45190,Undefined
666c6ddc652f38b0355bc344,Post Study Survey,16,q9,completed,100.0,undefined,Do you have any other comments?,,undefined,undefined,undefined,undefined,2024-08-21T21:44:47.259Z,2024-08-21T21:45:32.449Z,45190,45190,Undefined
666cb540cd1f9d9f05c12105,Post Study Survey,16,q1,completed,100.0,undefined,Which presentation modality did you find most effective?,Text and Visualization Combined,undefined,undefined,undefined,undefined,2024-08-21T22:07:13.050Z,2024-08-21T22:08:42.337Z,89287,89287,Undefined
666cb540cd1f9d9f05c12105,Post Study Survey,16,q2,completed,100.0,undefined,Which condition did you find the least effective?,Just Visualization,undefined,undefined,undefined,undefined,2024-08-21T22:07:13.050Z,2024-08-21T22:08:42.337Z,89287,89287,Undefined
666cb540cd1f9d9f05c12105,Post Study Survey,16,q3,completed,100.0,undefined,"If you were to receive information in the future, which format would you prefer?",Text and Visualization Combined,undefined,undefined,undefined,undefined,2024-08-21T22:07:13.050Z,2024-08-21T22:08:42.337Z,89287,89287,Undefined
666cb540cd1f9d9f05c12105,Post Study Survey,16,q4,completed,100.0,undefined,Did you find UpSet plots easy to read?,3,undefined,undefined,undefined,undefined,2024-08-21T22:07:13.050Z,2024-08-21T22:08:42.337Z,89287,89287,Undefined
666cb540cd1f9d9f05c12105,Post Study Survey,16,q5,completed,100.0,undefined,Did you find the text descriptions easy to read?,5,undefined,undefined,undefined,undefined,2024-08-21T22:07:13.050Z,2024-08-21T22:08:42.337Z,89287,89287,Undefined
666cb540cd1f9d9f05c12105,Post Study Survey,16,q6,completed,100.0,undefined,Did you find the text description too short or too long?,3,undefined,undefined,undefined,undefined,2024-08-21T22:07:13.050Z,2024-08-21T22:08:42.337Z,89287,89287,Undefined
666cb540cd1f9d9f05c12105,Post Study Survey,16,q7,completed,100.0,undefined,"Please comment on the text descriptions. Did you miss anything in the text description? If yes, do you have suggestions for what should be included?",I found the text descriptions very easy and I didn't have issues answering the questions.,undefined,undefined,undefined,undefined,2024-08-21T22:07:13.050Z,2024-08-21T22:08:42.337Z,89287,89287,Undefined
666cb540cd1f9d9f05c12105,Post Study Survey,16,q8,completed,100.0,undefined,How experienced are you with Data Visualization?,3,undefined,undefined,undefined,undefined,2024-08-21T22:07:13.050Z,2024-08-21T22:08:42.337Z,89287,89287,Undefined
666cb540cd1f9d9f05c12105,Post Study Survey,16,q9,completed,100.0,undefined,Do you have any other comments?,,undefined,undefined,undefined,undefined,2024-08-21T22:07:13.050Z,2024-08-21T22:08:42.337Z,89287,89287,Undefined
666ffa40c99c2f9c3a47e3e4,Post Study Survey,16,q1,completed,100.0,undefined,Which presentation modality did you find most effective?,Text and Visualization Combined,undefined,undefined,undefined,undefined,2024-08-26T23:45:54.054Z,2024-08-26T23:47:24.791Z,90737,89857,Undefined
666ffa40c99c2f9c3a47e3e4,Post Study Survey,16,q2,completed,100.0,undefined,Which condition did you find the least effective?,Just Visualization,undefined,undefined,undefined,undefined,2024-08-26T23:45:54.054Z,2024-08-26T23:47:24.791Z,90737,89857,Undefined
666ffa40c99c2f9c3a47e3e4,Post Study Survey,16,q3,completed,100.0,undefined,"If you were to receive information in the future, which format would you prefer?",Text and Visualization Combined,undefined,undefined,undefined,undefined,2024-08-26T23:45:54.054Z,2024-08-26T23:47:24.791Z,90737,89857,Undefined
666ffa40c99c2f9c3a47e3e4,Post Study Survey,16,q4,completed,100.0,undefined,Did you find UpSet plots easy to read?,3,undefined,undefined,undefined,undefined,2024-08-26T23:45:54.054Z,2024-08-26T23:47:24.791Z,90737,89857,Undefined
666ffa40c99c2f9c3a47e3e4,Post Study Survey,16,q5,completed,100.0,undefined,Did you find the text descriptions easy to read?,4,undefined,undefined,undefined,undefined,2024-08-26T23:45:54.054Z,2024-08-26T23:47:24.791Z,90737,89857,Undefined
666ffa40c99c2f9c3a47e3e4,Post Study Survey,16,q6,completed,100.0,undefined,Did you find the text description too short or too long?,4,undefined,undefined,undefined,undefined,2024-08-26T23:45:54.054Z,2024-08-26T23:47:24.791Z,90737,89857,Undefined
666ffa40c99c2f9c3a47e3e4,Post Study Survey,16,q7,completed,100.0,undefined,"Please comment on the text descriptions. Did you miss anything in the text description? If yes, do you have suggestions for what should be included?",I didn't miss anything,undefined,undefined,undefined,undefined,2024-08-26T23:45:54.054Z,2024-08-26T23:47:24.791Z,90737,89857,Undefined
666ffa40c99c2f9c3a47e3e4,Post Study Survey,16,q8,completed,100.0,undefined,How experienced are you with Data Visualization?,3,undefined,undefined,undefined,undefined,2024-08-26T23:45:54.054Z,2024-08-26T23:47:24.791Z,90737,89857,Undefined
666ffa40c99c2f9c3a47e3e4,Post Study Survey,16,q9,completed,100.0,undefined,Do you have any other comments?,,undefined,undefined,undefined,undefined,2024-08-26T23:45:54.054Z,2024-08-26T23:47:24.791Z,90737,89857,Undefined
6672eb5ae4c4aa0c62b18d46,Post Study Survey,16,q1,completed,100.0,undefined,Which presentation modality did you find most effective?,Just Visualization,undefined,undefined,undefined,undefined,2024-08-21T22:26:45.012Z,2024-08-21T22:28:29.134Z,104122,104122,Undefined
6672eb5ae4c4aa0c62b18d46,Post Study Survey,16,q2,completed,100.0,undefined,Which condition did you find the least effective?,Just Text Description,undefined,undefined,undefined,undefined,2024-08-21T22:26:45.012Z,2024-08-21T22:28:29.134Z,104122,104122,Undefined
6672eb5ae4c4aa0c62b18d46,Post Study Survey,16,q3,completed,100.0,undefined,"If you were to receive information in the future, which format would you prefer?",Just Visualization,undefined,undefined,undefined,undefined,2024-08-21T22:26:45.012Z,2024-08-21T22:28:29.134Z,104122,104122,Undefined
6672eb5ae4c4aa0c62b18d46,Post Study Survey,16,q4,completed,100.0,undefined,Did you find UpSet plots easy to read?,4,undefined,undefined,undefined,undefined,2024-08-21T22:26:45.012Z,2024-08-21T22:28:29.134Z,104122,104122,Undefined
