participantId,trialId,trialOrder,responseId,status,percentComplete,description,responsePrompt,answer,correctAnswer,isCorrectlyAnswered,responseMin,responseMax,startTime,endTime,duration,dataset
641ecfa9f83175a3d9f63636,Organizations-Vis-Q1,13,voq2,completed,100.0,Content: Visualization Only,What is the largest set?,UPU,UPU,True,undefined,undefined,2024-08-21T21:49:58.622Z,2024-08-21T21:52:10.637Z,132015,International Organizations
641ecfa9f83175a3d9f63636,Organizations-Vis-Q1,13,voq3,completed,100.0,Content: Visualization Only,What is the largest intersection?,"Interpol,UN,UNESCO,UPU,WHO","Interpol,UN,UNESCO,UPU,WHO",True,undefined,undefined,2024-08-21T21:49:58.622Z,2024-08-21T21:52:10.637Z,132015,International Organizations
641ecfa9f83175a3d9f63636,Organizations-Vis-Q1,13,voq4,completed,100.0,Content: Visualization Only,How large is the largest intersection?,117,117,True,0,1000000000,2024-08-21T21:49:58.622Z,2024-08-21T21:52:10.637Z,132015,International Organizations
641ecfa9f83175a3d9f63636,Organizations-Vis-Q1,13,voq5,completed,100.0,Content: Visualization Only,How many sets make up the largest intersection?,It is the intersection of many sets,It is the intersection of many sets,True,undefined,undefined,2024-08-21T21:49:58.622Z,2024-08-21T21:52:10.637Z,132015,International Organizations
641ecfa9f83175a3d9f63636,Organizations-Vis-Q1,13,voq6,completed,100.0,Content: Visualization Only,How similar are the set sizes?,Diverging a lot,Diverging a lot,True,undefined,undefined,2024-08-21T21:49:58.622Z,2024-08-21T21:52:10.637Z,132015,International Organizations
641ecfa9f83175a3d9f63636,Organizations-Vis-Q1,13,voq7,completed,100.0,Content: Visualization Only,Is the largest set present in the largest intersection?,Yes,Yes,True,undefined,undefined,2024-08-21T21:49:58.622Z,2024-08-21T21:52:10.637Z,132015,International Organizations
641ecfa9f83175a3d9f63636,Organizations-Vis-Q1,13,voq8,completed,100.0,Content: Visualization Only,Is the all-set intersection (intersection having all the sets) present? ,No,No,True,undefined,undefined,2024-08-21T21:49:58.622Z,2024-08-21T21:52:10.637Z,132015,International Organizations
641ecfa9f83175a3d9f63636,Organizations-Vis-Q2,14,voq1,completed,100.0,Content: Visualization Only,How confident are you in your answers?,4,undefined,undefined,undefined,undefined,2024-08-21T21:52:10.689Z,2024-08-21T21:52:16.347Z,5658,International Organizations
641ecfa9f83175a3d9f63636,Organizations-Vis-Q2,14,voq2,completed,100.0,Content: Visualization Only,How well did you understand the information presented?,4,undefined,undefined,undefined,undefined,2024-08-21T21:52:10.689Z,2024-08-21T21:52:16.347Z,5658,International Organizations
641ecfa9f83175a3d9f63636,Organizations-Vis-Q2,14,voq3,completed,100.0,Content: Visualization Only,How effective was the plot at conveying information?,4,undefined,undefined,undefined,undefined,2024-08-21T21:52:10.689Z,2024-08-21T21:52:16.347Z,5658,International Organizations
641ecfa9f83175a3d9f63636,Organizations-Vis-Q3,15,voq1,completed,100.0,Content: Visualization Only,What are your insights and take-aways from this plot for this data?,"The presence of G-5 and SICA in the task response options threw me off, as these organisations are not part of the dataset, but again I found this easy to comprehend. A more varied dataset than last time.",undefined,undefined,undefined,undefined,2024-08-21T21:52:16.381Z,2024-08-21T21:53:05.434Z,49053,International Organizations
650b604dbf69c1cada1ba416,Tennis-Vis-Q1,13,voq1,completed,100.0,Content: Visualization Only,How many sets are shown in the upset plot?,4,4,True,0,100,2024-08-21T22:11:26.490Z,2024-08-21T22:12:55.617Z,89127,Tennis Grand Slam Winners
650b604dbf69c1cada1ba416,Tennis-Vis-Q1,13,voq2,completed,100.0,Content: Visualization Only,What is the largest set?,Australian,Australian,True,undefined,undefined,2024-08-21T22:11:26.490Z,2024-08-21T22:12:55.617Z,89127,Tennis Grand Slam Winners
650b604dbf69c1cada1ba416,Tennis-Vis-Q1,13,voq3,completed,100.0,Content: Visualization Only,What is the largest intersection?,"Australian,French Open",French Open,False,undefined,undefined,2024-08-21T22:11:26.490Z,2024-08-21T22:12:55.617Z,89127,Tennis Grand Slam Winners
650b604dbf69c1cada1ba416,Tennis-Vis-Q1,13,voq4,completed,100.0,Content: Visualization Only,How large is the largest intersection?,11,23,False,0,1000000000,2024-08-21T22:11:26.490Z,2024-08-21T22:12:55.617Z,89127,Tennis Grand Slam Winners
650b604dbf69c1cada1ba416,Tennis-Vis-Q1,13,voq5,completed,100.0,Content: Visualization Only,How many sets make up the largest intersection?,It is the intersection of 2-3 sets,It is only of a single set,False,undefined,undefined,2024-08-21T22:11:26.490Z,2024-08-21T22:12:55.617Z,89127,Tennis Grand Slam Winners
650b604dbf69c1cada1ba416,Tennis-Vis-Q1,13,voq6,completed,100.0,Content: Visualization Only,How similar are the set sizes?,Roughly equal,Roughly equal,True,undefined,undefined,2024-08-21T22:11:26.490Z,2024-08-21T22:12:55.617Z,89127,Tennis Grand Slam Winners
650b604dbf69c1cada1ba416,Tennis-Vis-Q1,13,voq7,completed,100.0,Content: Visualization Only,Is the largest set present in the largest intersection?,Yes,No,False,undefined,undefined,2024-08-21T22:11:26.490Z,2024-08-21T22:12:55.617Z,89127,Tennis Grand Slam Winners
650b604dbf69c1cada1ba416,Tennis-Vis-Q1,13,voq8,completed,100.0,Content: Visualization Only,Is the all-set intersection (intersection having all the sets) present? ,No,Yes,False,undefined,undefined,2024-08-21T22:11:26.490Z,2024-08-21T22:12:55.617Z,89127,Tennis Grand Slam Winners
650b604dbf69c1cada1ba416,Tennis-Vis-Q2,14,voq1,completed,100.0,Content: Visualization Only,How confident are you in your answers?,4,undefined,undefined,undefined,undefined,2024-08-21T22:12:55.633Z,2024-08-21T22:13:02.150Z,6517,Tennis Grand Slam Winners
650b604dbf69c1cada1ba416,Tennis-Vis-Q2,14,voq2,completed,100.0,Content: Visualization Only,How well did you understand the information presented?,3,undefined,undefined,undefined,undefined,2024-08-21T22:12:55.633Z,2024-08-21T22:13:02.150Z,6517,Tennis Grand Slam Winners
650b604dbf69c1cada1ba416,Tennis-Vis-Q2,14,voq3,completed,100.0,Content: Visualization Only,How effective was the plot at conveying information?,4,undefined,undefined,undefined,undefined,2024-08-21T22:12:55.633Z,2024-08-21T22:13:02.150Z,6517,Tennis Grand Slam Winners
650b604dbf69c1cada1ba416,Tennis-Vis-Q3,15,voq1,completed,100.0,Content: Visualization Only,What are your insights and take-aways from this plot for this data?,Australian and french open are the most prestigious tournaments with the most intersections of champions!,undefined,undefined,undefined,undefined,2024-08-21T22:13:02.156Z,2024-08-21T22:14:04.312Z,62156,Tennis Grand Slam Winners
652d36620eca7decc5bd4466,Covid-Vis-Q1,10,voq1,completed,100.0,Content: Visualization Only,How many sets are shown in the upset plot?,6,6,True,0,100,2024-08-21T21:52:50.069Z,2024-08-21T21:54:37.087Z,107018,Covid Symptoms
652d36620eca7decc5bd4466,Covid-Vis-Q1,10,voq2,completed,100.0,Content: Visualization Only,What is the largest set?,Fatigue,Fatigue,True,undefined,undefined,2024-08-21T21:52:50.069Z,2024-08-21T21:54:37.087Z,107018,Covid Symptoms
652d36620eca7decc5bd4466,Covid-Vis-Q1,10,voq3,completed,100.0,Content: Visualization Only,What is the largest intersection?,"Anosmia,Fatigue","Anosmia,Fatigue",True,undefined,undefined,2024-08-21T21:52:50.069Z,2024-08-21T21:54:37.087Z,107018,Covid Symptoms
652d36620eca7decc5bd4466,Covid-Vis-Q1,10,voq4,completed,100.0,Content: Visualization Only,How large is the largest intersection?,281,281,True,0,1000000000,2024-08-21T21:52:50.069Z,2024-08-21T21:54:37.087Z,107018,Covid Symptoms
652d36620eca7decc5bd4466,Covid-Vis-Q1,10,voq5,completed,100.0,Content: Visualization Only,How many sets make up the largest intersection?,It is the intersection of 2-3 sets,It is the intersection of 2-3 sets,True,undefined,undefined,2024-08-21T21:52:50.069Z,2024-08-21T21:54:37.087Z,107018,Covid Symptoms
652d36620eca7decc5bd4466,Covid-Vis-Q1,10,voq6,completed,100.0,Content: Visualization Only,How similar are the set sizes?,Diverging a lot,Diverging a lot,True,undefined,undefined,2024-08-21T21:52:50.069Z,2024-08-21T21:54:37.087Z,107018,Covid Symptoms
652d36620eca7decc5bd4466,Covid-Vis-Q1,10,voq7,completed,100.0,Content: Visualization Only,Is the largest set present in the largest intersection?,Yes,Yes,True,undefined,undefined,2024-08-21T21:52:50.069Z,2024-08-21T21:54:37.087Z,107018,Covid Symptoms
652d36620eca7decc5bd4466,Covid-Vis-Q1,10,voq8,completed,100.0,Content: Visualization Only,Is the all-set intersection (intersection having all the sets) present? ,Yes,Yes,True,undefined,undefined,2024-08-21T21:52:50.069Z,2024-08-21T21:54:37.087Z,107018,Covid Symptoms
652d36620eca7decc5bd4466,Covid-Vis-Q2,11,voq1,completed,100.0,Content: Visualization Only,How confident are you in your answers?,5,undefined,undefined,undefined,undefined,2024-08-21T21:54:37.109Z,2024-08-21T21:54:45.209Z,8100,Covid Symptoms
652d36620eca7decc5bd4466,Covid-Vis-Q2,11,voq2,completed,100.0,Content: Visualization Only,How well did you understand the information presented?,5,undefined,undefined,undefined,undefined,2024-08-21T21:54:37.109Z,2024-08-21T21:54:45.209Z,8100,Covid Symptoms
652d36620eca7decc5bd4466,Covid-Vis-Q2,11,voq3,completed,100.0,Content: Visualization Only,How effective was the plot at conveying information?,5,undefined,undefined,undefined,undefined,2024-08-21T21:54:37.109Z,2024-08-21T21:54:45.209Z,8100,Covid Symptoms
652d36620eca7decc5bd4466,Covid-Vis-Q3,12,voq1,completed,100.0,Content: Visualization Only,What are your insights and take-aways from this plot for this data?,Visualizing makes it easier.,undefined,undefined,undefined,undefined,2024-08-21T21:54:45.223Z,2024-08-21T21:54:57.444Z,12221,Covid Symptoms
653ad51a96ba72b4243e5c07,Tennis-Vis-Q1,7,voq1,completed,100.0,Content: Visualization Only,How many sets are shown in the upset plot?,4,4,True,0,100,2024-08-21T21:42:14.675Z,2024-08-21T21:43:55.797Z,101122,Tennis Grand Slam Winners
653ad51a96ba72b4243e5c07,Tennis-Vis-Q1,7,voq2,completed,100.0,Content: Visualization Only,What is the largest set?,Australian,Australian,True,undefined,undefined,2024-08-21T21:42:14.675Z,2024-08-21T21:43:55.797Z,101122,Tennis Grand Slam Winners
653ad51a96ba72b4243e5c07,Tennis-Vis-Q1,7,voq3,completed,100.0,Content: Visualization Only,What is the largest intersection?,French Open,French Open,True,undefined,undefined,2024-08-21T21:42:14.675Z,2024-08-21T21:43:55.797Z,101122,Tennis Grand Slam Winners
653ad51a96ba72b4243e5c07,Tennis-Vis-Q1,7,voq4,completed,100.0,Content: Visualization Only,How large is the largest intersection?,23,23,True,0,1000000000,2024-08-21T21:42:14.675Z,2024-08-21T21:43:55.797Z,101122,Tennis Grand Slam Winners
653ad51a96ba72b4243e5c07,Tennis-Vis-Q1,7,voq5,completed,100.0,Content: Visualization Only,How many sets make up the largest intersection?,It is only of a single set,It is only of a single set,True,undefined,undefined,2024-08-21T21:42:14.675Z,2024-08-21T21:43:55.797Z,101122,Tennis Grand Slam Winners
653ad51a96ba72b4243e5c07,Tennis-Vis-Q1,7,voq6,completed,100.0,Content: Visualization Only,How similar are the set sizes?,Diverging a bit,Roughly equal,False,undefined,undefined,2024-08-21T21:42:14.675Z,2024-08-21T21:43:55.797Z,101122,Tennis Grand Slam Winners
653ad51a96ba72b4243e5c07,Tennis-Vis-Q1,7,voq7,completed,100.0,Content: Visualization Only,Is the largest set present in the largest intersection?,No,No,True,undefined,undefined,2024-08-21T21:42:14.675Z,2024-08-21T21:43:55.797Z,101122,Tennis Grand Slam Winners
653ad51a96ba72b4243e5c07,Tennis-Vis-Q1,7,voq8,completed,100.0,Content: Visualization Only,Is the all-set intersection (intersection having all the sets) present? ,Yes,Yes,True,undefined,undefined,2024-08-21T21:42:14.675Z,2024-08-21T21:43:55.797Z,101122,Tennis Grand Slam Winners
653ad51a96ba72b4243e5c07,Tennis-Vis-Q2,8,voq1,completed,100.0,Content: Visualization Only,How confident are you in your answers?,4,undefined,undefined,undefined,undefined,2024-08-21T21:43:55.823Z,2024-08-21T21:44:04.155Z,8332,Tennis Grand Slam Winners
653ad51a96ba72b4243e5c07,Tennis-Vis-Q2,8,voq2,completed,100.0,Content: Visualization Only,How well did you understand the information presented?,4,undefined,undefined,undefined,undefined,2024-08-21T21:43:55.823Z,2024-08-21T21:44:04.155Z,8332,Tennis Grand Slam Winners
653ad51a96ba72b4243e5c07,Tennis-Vis-Q2,8,voq3,completed,100.0,Content: Visualization Only,How effective was the plot at conveying information?,5,undefined,undefined,undefined,undefined,2024-08-21T21:43:55.823Z,2024-08-21T21:44:04.155Z,8332,Tennis Grand Slam Winners
653ad51a96ba72b4243e5c07,Tennis-Vis-Q3,9,voq1,completed,100.0,Content: Visualization Only,What are your insights and take-aways from this plot for this data?,It is an interesting plot for the data points. Especially the fact that although a lot of people won the French Open (the most individual tournament) more people won the Australian tournament as well as other games. This is likely due to the sizes being so closely.   ,undefined,undefined,undefined,undefined,2024-08-21T21:44:04.166Z,2024-08-21T21:46:50.302Z,166136,Tennis Grand Slam Winners
659ea43fea7c0cc45bbe771f,Organizations-Vis-Q1,13,voq1,completed,100.0,Content: Visualization Only,How many sets are shown in the upset plot?,8,8,True,0,100,2024-08-21T22:38:56.261Z,2024-08-21T22:40:35.865Z,99604,International Organizations
659ea43fea7c0cc45bbe771f,Organizations-Vis-Q1,13,voq2,completed,100.0,Content: Visualization Only,What is the largest set?,UPU,UPU,True,undefined,undefined,2024-08-21T22:38:56.261Z,2024-08-21T22:40:35.865Z,99604,International Organizations
659ea43fea7c0cc45bbe771f,Organizations-Vis-Q1,13,voq3,completed,100.0,Content: Visualization Only,What is the largest intersection?,"Interpol,UN,UNESCO,UPU,WHO","Interpol,UN,UNESCO,UPU,WHO",True,undefined,undefined,2024-08-21T22:38:56.261Z,2024-08-21T22:40:35.865Z,99604,International Organizations
659ea43fea7c0cc45bbe771f,Organizations-Vis-Q1,13,voq4,completed,100.0,Content: Visualization Only,How large is the largest intersection?,117,117,True,0,1000000000,2024-08-21T22:38:56.261Z,2024-08-21T22:40:35.865Z,99604,International Organizations
659ea43fea7c0cc45bbe771f,Organizations-Vis-Q1,13,voq5,completed,100.0,Content: Visualization Only,How many sets make up the largest intersection?,It is the intersection of many sets,It is the intersection of many sets,True,undefined,undefined,2024-08-21T22:38:56.261Z,2024-08-21T22:40:35.865Z,99604,International Organizations
659ea43fea7c0cc45bbe771f,Organizations-Vis-Q1,13,voq6,completed,100.0,Content: Visualization Only,How similar are the set sizes?,Diverging a lot,Diverging a lot,True,undefined,undefined,2024-08-21T22:38:56.261Z,2024-08-21T22:40:35.865Z,99604,International Organizations
659ea43fea7c0cc45bbe771f,Organizations-Vis-Q1,13,voq7,completed,100.0,Content: Visualization Only,Is the largest set present in the largest intersection?,Yes,Yes,True,undefined,undefined,2024-08-21T22:38:56.261Z,2024-08-21T22:40:35.865Z,99604,International Organizations
659ea43fea7c0cc45bbe771f,Organizations-Vis-Q1,13,voq8,completed,100.0,Content: Visualization Only,Is the all-set intersection (intersection having all the sets) present? ,No,No,True,undefined,undefined,2024-08-21T22:38:56.261Z,2024-08-21T22:40:35.865Z,99604,International Organizations
659ea43fea7c0cc45bbe771f,Organizations-Vis-Q2,14,voq1,completed,100.0,Content: Visualization Only,How confident are you in your answers?,5,undefined,undefined,undefined,undefined,2024-08-21T22:40:35.902Z,2024-08-21T22:40:40.368Z,4466,International Organizations
659ea43fea7c0cc45bbe771f,Organizations-Vis-Q2,14,voq2,completed,100.0,Content: Visualization Only,How well did you understand the information presented?,5,undefined,undefined,undefined,undefined,2024-08-21T22:40:35.902Z,2024-08-21T22:40:40.368Z,4466,International Organizations
659ea43fea7c0cc45bbe771f,Organizations-Vis-Q2,14,voq3,completed,100.0,Content: Visualization Only,How effective was the plot at conveying information?,5,undefined,undefined,undefined,undefined,2024-08-21T22:40:35.902Z,2024-08-21T22:40:40.368Z,4466,International Organizations
659ea43fea7c0cc45bbe771f,Organizations-Vis-Q3,15,voq1,completed,100.0,Content: Visualization Only,What are your insights and take-aways from this plot for this data?,"Plot clearly shows the largest set is UPU and largest intersection includes 5 sets which are Interpol, UN, UNESCO, UPU and WHO. I can also see that there is no intersection that includes all the sets. Plot data is clear and easy to read.",undefined,undefined,undefined,undefined,2024-08-21T22:40:40.394Z,2024-08-21T22:42:06.264Z,85870,International Organizations
65da51b212ad91d9df1913fd,Tennis-Vis-Q1,13,voq1,completed,100.0,Content: Visualization Only,How many sets are shown in the upset plot?,4,4,True,0,100,2024-08-21T16:37:03.056Z,2024-08-21T16:37:43.037Z,39981,Tennis Grand Slam Winners
65da51b212ad91d9df1913fd,Tennis-Vis-Q1,13,voq2,completed,100.0,Content: Visualization Only,What is the largest set?,Australian,Australian,True,undefined,undefined,2024-08-21T16:37:03.056Z,2024-08-21T16:37:43.037Z,39981,Tennis Grand Slam Winners
65da51b212ad91d9df1913fd,Tennis-Vis-Q1,13,voq3,completed,100.0,Content: Visualization Only,What is the largest intersection?,French Open,French Open,True,undefined,undefined,2024-08-21T16:37:03.056Z,2024-08-21T16:37:43.037Z,39981,Tennis Grand Slam Winners
65da51b212ad91d9df1913fd,Tennis-Vis-Q1,13,voq4,completed,100.0,Content: Visualization Only,How large is the largest intersection?,23,23,True,0,1000000000,2024-08-21T16:37:03.056Z,2024-08-21T16:37:43.037Z,39981,Tennis Grand Slam Winners
65da51b212ad91d9df1913fd,Tennis-Vis-Q1,13,voq5,completed,100.0,Content: Visualization Only,How many sets make up the largest intersection?,It is only of a single set,It is only of a single set,True,undefined,undefined,2024-08-21T16:37:03.056Z,2024-08-21T16:37:43.037Z,39981,Tennis Grand Slam Winners
65da51b212ad91d9df1913fd,Tennis-Vis-Q1,13,voq6,completed,100.0,Content: Visualization Only,How similar are the set sizes?,Diverging a lot,Roughly equal,False,undefined,undefined,2024-08-21T16:37:03.056Z,2024-08-21T16:37:43.037Z,39981,Tennis Grand Slam Winners
65da51b212ad91d9df1913fd,Tennis-Vis-Q1,13,voq7,completed,100.0,Content: Visualization Only,Is the largest set present in the largest intersection?,No,No,True,undefined,undefined,2024-08-21T16:37:03.056Z,2024-08-21T16:37:43.037Z,39981,Tennis Grand Slam Winners
65da51b212ad91d9df1913fd,Tennis-Vis-Q1,13,voq8,completed,100.0,Content: Visualization Only,Is the all-set intersection (intersection having all the sets) present? ,Yes,Yes,True,undefined,undefined,2024-08-21T16:37:03.056Z,2024-08-21T16:37:43.037Z,39981,Tennis Grand Slam Winners
65da51b212ad91d9df1913fd,Tennis-Vis-Q2,14,voq1,completed,100.0,Content: Visualization Only,How confident are you in your answers?,5,undefined,undefined,undefined,undefined,2024-08-21T16:37:43.051Z,2024-08-21T16:37:47.721Z,4670,Tennis Grand Slam Winners
65da51b212ad91d9df1913fd,Tennis-Vis-Q2,14,voq2,completed,100.0,Content: Visualization Only,How well did you understand the information presented?,5,undefined,undefined,undefined,undefined,2024-08-21T16:37:43.051Z,2024-08-21T16:37:47.721Z,4670,Tennis Grand Slam Winners
65da51b212ad91d9df1913fd,Tennis-Vis-Q2,14,voq3,completed,100.0,Content: Visualization Only,How effective was the plot at conveying information?,5,undefined,undefined,undefined,undefined,2024-08-21T16:37:43.051Z,2024-08-21T16:37:47.721Z,4670,Tennis Grand Slam Winners
65da51b212ad91d9df1913fd,Tennis-Vis-Q3,15,voq1,completed,100.0,Content: Visualization Only,What are your insights and take-aways from this plot for this data?,Showing who's won the Tennis Grand Slam by country?,undefined,undefined,undefined,undefined,2024-08-21T16:37:47.730Z,2024-08-21T16:38:11.287Z,23557,Tennis Grand Slam Winners
663e5c83c1599fe4e23d98ae,Tennis-Vis-Q1,13,voq1,completed,100.0,Content: Visualization Only,How many sets are shown in the upset plot?,4,4,True,0,100,2024-08-21T16:46:25.697Z,2024-08-21T16:47:09.152Z,43455,Tennis Grand Slam Winners
663e5c83c1599fe4e23d98ae,Tennis-Vis-Q1,13,voq2,completed,100.0,Content: Visualization Only,What is the largest set?,Australian,Australian,True,undefined,undefined,2024-08-21T16:46:25.697Z,2024-08-21T16:47:09.152Z,43455,Tennis Grand Slam Winners
663e5c83c1599fe4e23d98ae,Tennis-Vis-Q1,13,voq3,completed,100.0,Content: Visualization Only,What is the largest intersection?,French Open,French Open,True,undefined,undefined,2024-08-21T16:46:25.697Z,2024-08-21T16:47:09.152Z,43455,Tennis Grand Slam Winners
663e5c83c1599fe4e23d98ae,Tennis-Vis-Q1,13,voq4,completed,100.0,Content: Visualization Only,How large is the largest intersection?,23,23,True,0,1000000000,2024-08-21T16:46:25.697Z,2024-08-21T16:47:09.152Z,43455,Tennis Grand Slam Winners
663e5c83c1599fe4e23d98ae,Tennis-Vis-Q1,13,voq5,completed,100.0,Content: Visualization Only,How many sets make up the largest intersection?,It is only of a single set,It is only of a single set,True,undefined,undefined,2024-08-21T16:46:25.697Z,2024-08-21T16:47:09.152Z,43455,Tennis Grand Slam Winners
663e5c83c1599fe4e23d98ae,Tennis-Vis-Q1,13,voq6,completed,100.0,Content: Visualization Only,How similar are the set sizes?,Diverging a bit,Roughly equal,False,undefined,undefined,2024-08-21T16:46:25.697Z,2024-08-21T16:47:09.152Z,43455,Tennis Grand Slam Winners
663e5c83c1599fe4e23d98ae,Tennis-Vis-Q1,13,voq7,completed,100.0,Content: Visualization Only,Is the largest set present in the largest intersection?,Yes,No,False,undefined,undefined,2024-08-21T16:46:25.697Z,2024-08-21T16:47:09.152Z,43455,Tennis Grand Slam Winners
663e5c83c1599fe4e23d98ae,Tennis-Vis-Q1,13,voq8,completed,100.0,Content: Visualization Only,Is the all-set intersection (intersection having all the sets) present? ,Yes,Yes,True,undefined,undefined,2024-08-21T16:46:25.697Z,2024-08-21T16:47:09.152Z,43455,Tennis Grand Slam Winners
663e5c83c1599fe4e23d98ae,Tennis-Vis-Q2,14,voq1,completed,100.0,Content: Visualization Only,How confident are you in your answers?,5,undefined,undefined,undefined,undefined,2024-08-21T16:47:09.209Z,2024-08-21T16:47:14.861Z,5652,Tennis Grand Slam Winners
663e5c83c1599fe4e23d98ae,Tennis-Vis-Q2,14,voq2,completed,100.0,Content: Visualization Only,How well did you understand the information presented?,5,undefined,undefined,undefined,undefined,2024-08-21T16:47:09.209Z,2024-08-21T16:47:14.861Z,5652,Tennis Grand Slam Winners
663e5c83c1599fe4e23d98ae,Tennis-Vis-Q2,14,voq3,completed,100.0,Content: Visualization Only,How effective was the plot at conveying information?,5,undefined,undefined,undefined,undefined,2024-08-21T16:47:09.209Z,2024-08-21T16:47:14.861Z,5652,Tennis Grand Slam Winners
663e5c83c1599fe4e23d98ae,Tennis-Vis-Q3,15,voq1,completed,100.0,Content: Visualization Only,What are your insights and take-aways from this plot for this data?,The amount of winners at each grand slam torunament is similar,undefined,undefined,undefined,undefined,2024-08-21T16:47:14.887Z,2024-08-21T16:47:33.253Z,18366,Tennis Grand Slam Winners
6658cf093c3b7a255aeae9eb,Covid-Vis-Q1,10,voq1,completed,100.0,Content: Visualization Only,How many sets are shown in the upset plot?,6,6,True,0,100,2024-08-21T22:01:56.438Z,2024-08-21T22:04:23.946Z,147508,Covid Symptoms
6658cf093c3b7a255aeae9eb,Covid-Vis-Q1,10,voq2,completed,100.0,Content: Visualization Only,What is the largest set?,Fatigue,Fatigue,True,undefined,undefined,2024-08-21T22:01:56.438Z,2024-08-21T22:04:23.946Z,147508,Covid Symptoms
6658cf093c3b7a255aeae9eb,Covid-Vis-Q1,10,voq3,completed,100.0,Content: Visualization Only,What is the largest intersection?,"Anosmia,Fatigue","Anosmia,Fatigue",True,undefined,undefined,2024-08-21T22:01:56.438Z,2024-08-21T22:04:23.946Z,147508,Covid Symptoms
6658cf093c3b7a255aeae9eb,Covid-Vis-Q1,10,voq4,completed,100.0,Content: Visualization Only,How large is the largest intersection?,281,281,True,0,1000000000,2024-08-21T22:01:56.438Z,2024-08-21T22:04:23.946Z,147508,Covid Symptoms
6658cf093c3b7a255aeae9eb,Covid-Vis-Q1,10,voq5,completed,100.0,Content: Visualization Only,How many sets make up the largest intersection?,It is the intersection of 2-3 sets,It is the intersection of 2-3 sets,True,undefined,undefined,2024-08-21T22:01:56.438Z,2024-08-21T22:04:23.946Z,147508,Covid Symptoms
6658cf093c3b7a255aeae9eb,Covid-Vis-Q1,10,voq6,completed,100.0,Content: Visualization Only,How similar are the set sizes?,Diverging a lot,Diverging a lot,True,undefined,undefined,2024-08-21T22:01:56.438Z,2024-08-21T22:04:23.946Z,147508,Covid Symptoms
6658cf093c3b7a255aeae9eb,Covid-Vis-Q1,10,voq7,completed,100.0,Content: Visualization Only,Is the largest set present in the largest intersection?,Yes,Yes,True,undefined,undefined,2024-08-21T22:01:56.438Z,2024-08-21T22:04:23.946Z,147508,Covid Symptoms
6658cf093c3b7a255aeae9eb,Covid-Vis-Q1,10,voq8,completed,100.0,Content: Visualization Only,Is the all-set intersection (intersection having all the sets) present? ,Yes,Yes,True,undefined,undefined,2024-08-21T22:01:56.438Z,2024-08-21T22:04:23.946Z,147508,Covid Symptoms
6658cf093c3b7a255aeae9eb,Covid-Vis-Q2,11,voq1,completed,100.0,Content: Visualization Only,How confident are you in your answers?,4,undefined,undefined,undefined,undefined,2024-08-21T22:04:23.970Z,2024-08-21T22:04:31.854Z,7884,Covid Symptoms
6658cf093c3b7a255aeae9eb,Covid-Vis-Q2,11,voq2,completed,100.0,Content: Visualization Only,How well did you understand the information presented?,4,undefined,undefined,undefined,undefined,2024-08-21T22:04:23.970Z,2024-08-21T22:04:31.854Z,7884,Covid Symptoms
6658cf093c3b7a255aeae9eb,Covid-Vis-Q2,11,voq3,completed,100.0,Content: Visualization Only,How effective was the plot at conveying information?,4,undefined,undefined,undefined,undefined,2024-08-21T22:04:23.970Z,2024-08-21T22:04:31.854Z,7884,Covid Symptoms
6658cf093c3b7a255aeae9eb,Covid-Vis-Q3,12,voq1,completed,100.0,Content: Visualization Only,What are your insights and take-aways from this plot for this data?,That there is a lot of Covid sympoms. It’s common for people to feel fatigue and that overlap with anosmia a lot. F,undefined,undefined,undefined,undefined,2024-08-21T22:04:31.873Z,2024-08-21T22:05:39.015Z,67142,Covid Symptoms
665c72ef8e6e166f13aee9f6,Organizations-Vis-Q1,10,voq1,completed,100.0,Content: Visualization Only,How many sets are shown in the upset plot?,8,8,True,0,100,2024-08-21T16:52:11.126Z,2024-08-21T16:54:14.837Z,123711,International Organizations
665c72ef8e6e166f13aee9f6,Organizations-Vis-Q1,10,voq2,completed,100.0,Content: Visualization Only,What is the largest set?,UPU,UPU,True,undefined,undefined,2024-08-21T16:52:11.126Z,2024-08-21T16:54:14.837Z,123711,International Organizations
665c72ef8e6e166f13aee9f6,Organizations-Vis-Q1,10,voq3,completed,100.0,Content: Visualization Only,What is the largest intersection?,UPU,"Interpol,UN,UNESCO,UPU,WHO",False,undefined,undefined,2024-08-21T16:52:11.126Z,2024-08-21T16:54:14.837Z,123711,International Organizations
665c72ef8e6e166f13aee9f6,Organizations-Vis-Q1,10,voq4,completed,100.0,Content: Visualization Only,How large is the largest intersection?,18,117,False,0,1000000000,2024-08-21T16:52:11.126Z,2024-08-21T16:54:14.837Z,123711,International Organizations
665c72ef8e6e166f13aee9f6,Organizations-Vis-Q1,10,voq5,completed,100.0,Content: Visualization Only,How many sets make up the largest intersection?,It is only of a single set,It is the intersection of many sets,False,undefined,undefined,2024-08-21T16:52:11.126Z,2024-08-21T16:54:14.837Z,123711,International Organizations
665c72ef8e6e166f13aee9f6,Organizations-Vis-Q1,10,voq6,completed,100.0,Content: Visualization Only,How similar are the set sizes?,Diverging a lot,Diverging a lot,True,undefined,undefined,2024-08-21T16:52:11.126Z,2024-08-21T16:54:14.837Z,123711,International Organizations
